"","player","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"178","Andre Iguodala","Golden State Warriors","12/3/16",2016,1,1,48,"missed shot","Jump Shot","2PT Field Goal",17,"Phoenix Suns",135,116,11
"179","Andre Iguodala","Golden State Warriors","12/1/16",2016,3,4,39,"missed shot","Jump Shot","3PT Field Goal",23,"Houston Rockets",233,28,32
"180","Andre Iguodala","Golden State Warriors","12/1/16",2016,2,4,13,"made shot","Jump Shot","3PT Field Goal",23,"Houston Rockets",-227,43,20
"181","Andre Iguodala","Golden State Warriors","11/28/16",2016,4,2,28,"missed shot","Jump Shot","3PT Field Goal",22,"Atlanta Hawks",227,23,46
"182","Andre Iguodala","Golden State Warriors","11/28/16",2016,3,1,26,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",110,229,35
"183","Andre Iguodala","Golden State Warriors","11/28/16",2016,3,0,26,"missed shot","Jump Shot","3PT Field Goal",22,"Atlanta Hawks",-228,21,36
"184","Andre Iguodala","Golden State Warriors","11/28/16",2016,4,9,9,"missed shot","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",233,67,39
"185","Andre Iguodala","Golden State Warriors","11/26/16",2016,3,3,14,"missed shot","Jump Shot","2PT Field Goal",4,"Minnesota Timberwolves",6,43,33
"186","Andre Iguodala","Golden State Warriors","11/26/16",2016,2,3,50,"missed shot","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-181,183,21
"187","Andre Iguodala","Golden State Warriors","11/25/16",2016,2,10,31,"made shot","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",-153,72,14
"188","Andre Iguodala","Golden State Warriors","11/25/16",2016,3,2,45,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",187,163,34
"189","Andre Iguodala","Golden State Warriors","11/23/16",2016,3,0,33,"missed shot","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",236,31,36
"190","Andre Iguodala","Golden State Warriors","11/23/16",2016,4,10,49,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",114,232,38
"191","Andre Iguodala","Golden State Warriors","11/23/16",2016,2,9,40,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",177,178,15
"192","Andre Iguodala","Golden State Warriors","11/21/16",2016,1,1,57,"made shot","Jump Shot","3PT Field Goal",24,"Indiana Pacers",212,124,11
"193","Andre Iguodala","Golden State Warriors","11/21/16",2016,3,2,29,"made shot","Jump Shot","3PT Field Goal",23,"Indiana Pacers",233,-26,34
"194","Andre Iguodala","Golden State Warriors","11/21/16",2016,3,4,40,"made shot","Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,-11,32
"195","Andre Iguodala","Golden State Warriors","11/21/16",2016,2,2,35,"missed shot","Jump Shot","3PT Field Goal",26,"Indiana Pacers",87,247,22
"196","Andre Iguodala","Golden State Warriors","11/21/16",2016,3,1,16,"missed shot","Jump Shot","3PT Field Goal",23,"Indiana Pacers",-233,-6,35
"197","Andre Iguodala","Golden State Warriors","11/19/16",2016,2,11,17,"made shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",212,149,13
"198","Andre Iguodala","Golden State Warriors","11/19/16",2016,4,9,47,"missed shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",222,111,39
"199","Andre Iguodala","Golden State Warriors","11/19/16",2016,3,0,0,"missed shot","Jump Shot","3PT Field Goal",40,"Milwaukee Bucks",-99,391,36
"200","Andre Iguodala","Golden State Warriors","11/19/16",2016,2,2,5,"missed shot","Jump Shot","2PT Field Goal",17,"Milwaukee Bucks",140,100,22
"201","Andre Iguodala","Golden State Warriors","11/19/16",2016,2,10,49,"made shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",-245,2,14
"202","Andre Iguodala","Golden State Warriors","11/19/16",2016,4,9,19,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-238,95,39
"203","Andre Iguodala","Golden State Warriors","11/18/16",2016,2,11,46,"missed shot","Jump Shot","2PT Field Goal",16,"Boston Celtics",-47,159,13
"204","Andre Iguodala","Golden State Warriors","11/18/16",2016,3,2,19,"missed shot","Jump Shot","3PT Field Goal",25,"Boston Celtics",76,242,34
"205","Andre Iguodala","Golden State Warriors","11/16/16",2016,1,5,40,"made shot","Jump Shot","3PT Field Goal",25,"Toronto Raptors",-91,239,7
"206","Andre Iguodala","Golden State Warriors","11/16/16",2016,4,9,20,"made shot","Jump Shot","3PT Field Goal",23,"Toronto Raptors",-237,-11,39
"207","Andre Iguodala","Golden State Warriors","11/13/16",2016,4,7,47,"missed shot","Jump Shot","3PT Field Goal",25,"Phoenix Suns",105,228,41
"208","Andre Iguodala","Golden State Warriors","11/13/16",2016,2,8,10,"missed shot","Jump Shot","3PT Field Goal",25,"Phoenix Suns",189,169,16
"209","Andre Iguodala","Golden State Warriors","11/10/16",2016,2,9,54,"missed shot","Jump Shot","2PT Field Goal",16,"Denver Nuggets",-50,159,15
"210","Andre Iguodala","Golden State Warriors","11/10/16",2016,2,2,58,"missed shot","Jump Shot","3PT Field Goal",26,"Denver Nuggets",181,193,22
"211","Andre Iguodala","Golden State Warriors","11/9/16",2016,2,11,26,"missed shot","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-192,185,13
"212","Andre Iguodala","Golden State Warriors","11/7/16",2016,1,3,1,"missed shot","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-238,7,9
"213","Andre Iguodala","Golden State Warriors","11/7/16",2016,3,4,32,"missed shot","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-232,21,32
"214","Andre Iguodala","Golden State Warriors","11/7/16",2016,1,2,7,"missed shot","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-179,174,10
"215","Andre Iguodala","Golden State Warriors","11/7/16",2016,2,8,8,"missed shot","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-183,188,16
"216","Andre Iguodala","Golden State Warriors","11/4/16",2016,4,11,42,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-238,31,37
"217","Andre Iguodala","Golden State Warriors","11/4/16",2016,2,0,1,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",178,174,24
"218","Andre Iguodala","Golden State Warriors","11/4/16",2016,1,0,1,"made shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",62,241,12
"219","Andre Iguodala","Golden State Warriors","11/4/16",2016,4,10,31,"missed shot","Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",-78,184,38
"220","Andre Iguodala","Golden State Warriors","11/3/16",2016,4,9,43,"missed shot","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-230,7,39
"221","Andre Iguodala","Golden State Warriors","11/1/16",2016,4,8,33,"made shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-63,239,40
"222","Andre Iguodala","Golden State Warriors","10/30/16",2016,1,2,39,"missed shot","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-156,213,10
"223","Andre Iguodala","Golden State Warriors","10/30/16",2016,4,3,26,"missed shot","Jump Shot","3PT Field Goal",23,"Phoenix Suns",-235,-19,45
"224","Andre Iguodala","Golden State Warriors","10/30/16",2016,2,5,8,"missed shot","Jump Shot","3PT Field Goal",23,"Phoenix Suns",230,33,19
"225","Andre Iguodala","Golden State Warriors","10/28/16",2016,3,6,23,"made shot","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-227,-5,30
"226","Andre Iguodala","Golden State Warriors","10/28/16",2016,3,5,34,"made shot","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",96,134,31
"227","Andre Iguodala","Golden State Warriors","10/28/16",2016,4,2,54,"missed shot","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,-1,46
"228","Andre Iguodala","Golden State Warriors","10/28/16",2016,3,5,49,"missed shot","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,3,31
"229","Andre Iguodala","Golden State Warriors","10/25/16",2016,2,9,7,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",228,72,15
"230","Andre Iguodala","Golden State Warriors","10/25/16",2016,2,3,56,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",225,61,21
"231","Andre Iguodala","Golden State Warriors","2/28/17",2016,4,4,20,"missed shot","Jump Shot","3PT Field Goal",26,"Washington Wizards",222,136,44
"232","Andre Iguodala","Golden State Warriors","2/28/17",2016,2,1,44,"missed shot","Jump Shot","3PT Field Goal",23,"Washington Wizards",236,36,23
"233","Andre Iguodala","Golden State Warriors","2/27/17",2016,3,0,0,"missed shot","Jump Shot","3PT Field Goal",49,"Philadelphia 76ers",27,497,36
"234","Andre Iguodala","Golden State Warriors","2/25/17",2016,1,0,57,"missed shot","Jump Shot","2PT Field Goal",8,"Brooklyn Nets",-56,70,12
"235","Andre Iguodala","Golden State Warriors","2/25/17",2016,2,1,39,"made shot","Jump Shot","2PT Field Goal",19,"Brooklyn Nets",112,154,23
"236","Andre Iguodala","Golden State Warriors","2/25/17",2016,4,9,19,"missed shot","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",225,41,39
"237","Andre Iguodala","Golden State Warriors","2/25/17",2016,1,5,5,"made shot","Jump Shot","3PT Field Goal",26,"Brooklyn Nets",137,228,7
"238","Andre Iguodala","Golden State Warriors","2/23/17",2016,1,0,5,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",140,213,12
"239","Andre Iguodala","Golden State Warriors","2/23/17",2016,3,3,48,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-155,218,33
"240","Andre Iguodala","Golden State Warriors","2/23/17",2016,4,6,39,"missed shot","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",133,51,42
"241","Andre Iguodala","Golden State Warriors","1/8/17",2016,1,0,2,"missed shot","Layup Shot","2PT Field Goal",3,"Sacramento Kings",28,16,12
"242","Andre Iguodala","Golden State Warriors","12/8/16",2016,2,8,6,"missed shot","Layup Shot","2PT Field Goal",1,"Utah Jazz",0,11,16
"243","Andre Iguodala","Golden State Warriors","11/1/16",2016,3,5,6,"missed shot","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",0,11,31
"244","Andre Iguodala","Golden State Warriors","12/11/16",2016,4,2,0,"missed shot","Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,13,46
"245","Andre Iguodala","Golden State Warriors","11/21/16",2016,1,2,34,"missed shot","Layup Shot","2PT Field Goal",1,"Indiana Pacers",9,7,10
"246","Andre Iguodala","Golden State Warriors","2/13/17",2016,3,3,42,"made shot","Layup Shot","2PT Field Goal",1,"Denver Nuggets",15,2,33
"247","Andre Iguodala","Golden State Warriors","11/21/16",2016,2,2,10,"missed shot","Layup Shot","2PT Field Goal",1,"Indiana Pacers",12,7,22
"248","Andre Iguodala","Golden State Warriors","1/20/17",2016,1,0,38,"missed shot","Layup Shot","2PT Field Goal",2,"Houston Rockets",4,26,12
"249","Andre Iguodala","Golden State Warriors","1/2/17",2016,2,11,28,"made shot","Layup Shot","2PT Field Goal",1,"Denver Nuggets",-9,7,13
"250","Andre Iguodala","Golden State Warriors","3/29/17",2016,1,5,24,"missed shot","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-12,-6,7
"251","Andre Iguodala","Golden State Warriors","11/13/16",2016,3,1,54,"missed shot","Layup Shot","2PT Field Goal",1,"Phoenix Suns",-9,8,35
"252","Andre Iguodala","Golden State Warriors","10/28/16",2016,1,3,48,"missed shot","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",6,8,9
"253","Andre Iguodala","Golden State Warriors","3/20/17",2016,2,5,3,"missed shot","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",27,2,19
"254","Andre Iguodala","Golden State Warriors","11/18/16",2016,4,8,27,"missed shot","Layup Shot","2PT Field Goal",2,"Boston Celtics",-22,8,40
"255","Andre Iguodala","Golden State Warriors","3/16/17",2016,4,8,39,"missed shot","Layup Shot","2PT Field Goal",1,"Orlando Magic",-11,13,40
"256","Andre Iguodala","Golden State Warriors","12/7/16",2016,4,8,11,"made shot","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-20,18,40
"257","Andre Iguodala","Golden State Warriors","2/2/17",2016,3,1,26,"missed shot","Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",4,8,35
"258","Andre Iguodala","Golden State Warriors","11/28/16",2016,3,2,14,"made shot","Pullup Jump shot","3PT Field Goal",23,"Atlanta Hawks",-235,26,34
"259","Andre Iguodala","Golden State Warriors","11/23/16",2016,4,8,30,"made shot","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Lakers",78,178,40
"260","Andre Iguodala","Golden State Warriors","12/20/16",2016,2,10,25,"made shot","Pullup Jump shot","3PT Field Goal",24,"Utah Jazz",233,77,14
"261","Andre Iguodala","Golden State Warriors","11/23/16",2016,4,7,54,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-181,174,41
"262","Andre Iguodala","Golden State Warriors","12/17/16",2016,2,8,52,"made shot","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",64,257,16
"263","Andre Iguodala","Golden State Warriors","2/23/17",2016,2,8,28,"missed shot","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",-137,129,16
"264","Andre Iguodala","Golden State Warriors","2/15/17",2016,3,1,3,"made shot","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",-227,41,35
"265","Andre Iguodala","Golden State Warriors","3/6/17",2016,3,2,23,"made shot","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",104,131,34
"266","Andre Iguodala","Golden State Warriors","3/29/17",2016,3,1,19,"made shot","Pullup Jump shot","2PT Field Goal",15,"San Antonio Spurs",64,144,35
"267","Andre Iguodala","Golden State Warriors","3/14/17",2016,1,1,27,"made shot","Pullup Jump shot","3PT Field Goal",22,"Philadelphia 76ers",228,3,11
"268","Andre Iguodala","Golden State Warriors","12/11/16",2016,4,2,43,"missed shot","Pullup Jump shot","2PT Field Goal",21,"Minnesota Timberwolves",-166,134,46
"269","Andre Iguodala","Golden State Warriors","12/8/16",2016,3,3,41,"made shot","Pullup Jump shot","2PT Field Goal",17,"Utah Jazz",78,156,33
"270","Andre Iguodala","Golden State Warriors","4/4/17",2016,2,9,35,"made shot","Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",227,62,15
"271","Andre Iguodala","Golden State Warriors","3/31/17",2016,1,4,9,"made shot","Pullup Jump shot","2PT Field Goal",20,"Houston Rockets",99,174,8
"272","Andre Iguodala","Golden State Warriors","1/29/17",2016,3,0,29,"made shot","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",79,234,36
"273","Andre Iguodala","Golden State Warriors","1/29/17",2016,3,0,56,"made shot","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",30,244,36
"274","Andre Iguodala","Golden State Warriors","3/26/17",2016,2,7,17,"made shot","Pullup Jump shot","3PT Field Goal",23,"Memphis Grizzlies",-235,23,17
"275","Andre Iguodala","Golden State Warriors","3/28/17",2016,3,0,27,"missed shot","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",125,214,36
"276","Andre Iguodala","Golden State Warriors","12/3/16",2016,1,2,43,"made shot","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",119,144,10
"277","Andre Iguodala","Golden State Warriors","12/3/16",2016,4,11,10,"made shot","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",-187,198,37
"278","Andre Iguodala","Golden State Warriors","1/22/17",2016,4,3,15,"missed shot","Pullup Jump shot","2PT Field Goal",19,"Orlando Magic",197,23,45
"279","Andre Iguodala","Golden State Warriors","12/1/16",2016,1,3,47,"made shot","Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",-158,203,9
"280","Andre Iguodala","Golden State Warriors","1/16/17",2016,1,0,45,"made shot","Pullup Jump shot","3PT Field Goal",23,"Cleveland Cavaliers",-232,28,12
"281","Andre Iguodala","Golden State Warriors","11/28/16",2016,1,3,27,"made shot","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-174,193,9
"282","Andre Iguodala","Golden State Warriors","3/18/17",2016,3,2,41,"made shot","Pullup Jump shot","3PT Field Goal",23,"Milwaukee Bucks",228,61,34
"283","Andre Iguodala","Golden State Warriors","12/30/16",2016,1,1,27,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",-184,174,11
"284","Andre Iguodala","Golden State Warriors","3/29/17",2016,1,0,1,"made shot","Pullup Jump shot","2PT Field Goal",19,"San Antonio Spurs",169,106,12
"285","Andre Iguodala","Golden State Warriors","11/13/16",2016,2,11,8,"made shot","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",210,159,13
"286","Andre Iguodala","Golden State Warriors","3/18/17",2016,3,4,7,"made shot","Pullup Jump shot","2PT Field Goal",17,"Milwaukee Bucks",133,110,32
"287","Andre Iguodala","Golden State Warriors","3/18/17",2016,3,10,8,"made shot","Pullup Jump shot","2PT Field Goal",21,"Milwaukee Bucks",153,149,26
"288","Andre Iguodala","Golden State Warriors","3/18/17",2016,1,4,19,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Milwaukee Bucks",-201,164,8
"289","Andre Iguodala","Golden State Warriors","3/18/17",2016,1,5,22,"made shot","Pullup Jump shot","2PT Field Goal",11,"Milwaukee Bucks",-25,110,7
"290","Andre Iguodala","Golden State Warriors","3/18/17",2016,3,1,45,"missed shot","Pullup Jump shot","3PT Field Goal",23,"Milwaukee Bucks",232,-15,35
"291","Andre Iguodala","Golden State Warriors","3/29/17",2016,3,2,1,"made shot","Pullup Jump shot","2PT Field Goal",20,"San Antonio Spurs",181,95,34
"292","Andre Iguodala","Golden State Warriors","12/8/16",2016,2,8,41,"made shot","Putback Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,16
"293","Andre Iguodala","Golden State Warriors","11/19/16",2016,4,3,39,"made shot","Putback Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,45
"294","Andre Iguodala","Golden State Warriors","2/11/17",2016,1,4,25,"missed shot","Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,8
"295","Andre Iguodala","Golden State Warriors","3/16/17",2016,3,5,51,"made shot","Putback Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,31
"296","Andre Iguodala","Golden State Warriors","11/18/16",2016,4,8,25,"made shot","Putback Layup Shot","2PT Field Goal",2,"Boston Celtics",-20,7,40
"297","Andre Iguodala","Golden State Warriors","10/30/16",2016,4,9,48,"made shot","Putback Layup Shot","2PT Field Goal",1,"Phoenix Suns",9,8,39
"298","Andre Iguodala","Golden State Warriors","2/15/17",2016,4,9,46,"made shot","Putback Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,13,39
"299","Andre Iguodala","Golden State Warriors","2/4/17",2016,4,2,35,"made shot","Reverse Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,46
"300","Andre Iguodala","Golden State Warriors","12/7/16",2016,2,9,53,"made shot","Reverse Dunk Shot","2PT Field Goal",2,"Los Angeles Clippers",19,16,15
"301","Andre Iguodala","Golden State Warriors","2/27/17",2016,3,0,47,"made shot","Reverse Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,36
"302","Andre Iguodala","Golden State Warriors","1/6/17",2016,2,3,28,"made shot","Reverse Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,21
"303","Andre Iguodala","Golden State Warriors","3/14/17",2016,2,0,37,"missed shot","Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-7,8,24
"304","Andre Iguodala","Golden State Warriors","2/28/17",2016,2,9,29,"made shot","Reverse Layup Shot","2PT Field Goal",2,"Washington Wizards",-19,16,15
"305","Andre Iguodala","Golden State Warriors","3/16/17",2016,2,8,3,"made shot","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,16
"306","Andre Iguodala","Golden State Warriors","11/23/16",2016,4,10,2,"made shot","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,38
"307","Andre Iguodala","Golden State Warriors","3/24/17",2016,3,3,28,"made shot","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,33
"308","Andre Iguodala","Golden State Warriors","2/1/17",2016,1,5,2,"made shot","Running Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,7
